OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,IRWINID,FIRE_NUM,COMPLEX_ID,DECADES,Shape__Area,Shape__Length
21810,1912,CA,USF,BDF, ,00000000,,,14,,1,246.0612,,,,00000000,,1910,1447088.01953125,4812.54258850292
21811,1912,CA,CCO,LAC, ,00000000,,,14,,1,77.44987,,,,00000000,,1910,460625.5,2569.24759811605
21812,1912,CA,CCO,LAC, ,00000000,,,14,,1,108.2926,,,,00000000,,1910,642067.3515625,3437.42608050961
21813,1912,CA,CCO,LAC, ,00000000,1912/12/22 00:00:00+00,,14,,1,84.23253,,,,00000000,,1910,500243.0859375,2675.32095956822
21814,1912,CA,USF,LPF, ,00000000,,,14,,1,303.4442,,,,00000206,,1910,1809934.2421875,5575.53105877367
21815,1912,CA,USF,LPF, ,00000000,,,14,,1,913.0977,,,,00000208,,1910,5443191.03125,9872.53637809091
21816,1912,CA,USF,LPF, ,00000000,,,14,,1,126.5059,,,,00000209,,1910,754002.40234375,3347.74631657016
21817,1912,CA,CCO,VNC,GRAND AVENUE,00000000,1912/02/01 00:00:00+00,,14,,1,197.0365,,,,00000000,,1910,1175767.71484375,4723.92506060827
21818,1912,CA,USF,LPF, ,00000000,,,9,,1,1112.906,,,,00000006,,1910,6699270.16015625,10443.0709278513
21819,1912,CA,USF,BDF, ,00000000,,,14,,1,216.432,,,,00000000,,1910,1281942.91796875,4590.41020950226
21820,1912,CA,USF,BDF, ,00000000,,,14,,1,27.86798,,,,00000000,,1910,165067.55859375,1540.84560414115
21821,1912,CA,USF,LPF, ,00000000,,,14,,1,277.431,,,,00000200,,1910,1716567.4375,4960.80167813877
21822,1912,CA,USF,LPF, ,00000000,,,14,,1,767.4279,,,,00000201,,1910,4737929.87890625,8725.565674013
21823,1912,CA,USF,CNF, ,00000000,,,9,,1,438.116,,,,00000045,,1910,2515934.90625,6446.58087303585
21824,1912,CA,USF,CNF, ,00000000,,,9,,1,82.55634,,,,00000039,,1910,473766.48046875,2937.00101959252
21825,1912,CA,USF,CNF, ,00000000,,,14,,1,153.0459,,,,00000041,,1910,877631.8984375,4025.42196915581
21826,1912,CA,USF,BDF, ,00000000,,,14,,1,161.8721,,,,00000000,,1910,963151.8984375,3844.03563992174
21827,1912,CA,USF,BDF, ,00000000,,,14,,1,14.42396,,,,00000000,,1910,85681.0390625,1228.05352151553
21828,1912,CA,USF,BDF, ,00000000,,,14,,1,48.68264,,,,00000000,,1910,288928.94140625,2337.22249365652
21829,1912,CA,USF,BDF, ,00000000,,,14,,1,46.73074,,,,00000000,,1910,277344.8125,2121.32676205399
21830,1912,CA,USF,TNF, ,00000000,,,9,,1,311.5989, ,,,00000001,,1910,2118782.8671875,6114.24988016977
21831,1912,CA,USF,LPF, ,00000000,,,14,,1,8719.039,,,,00000018,,1910,52854836.0273438,33586.9959338431
21832,1912,CA,USF,ANF, ,00000000,,,14,,1,889.0425,"S.Imsand,Saugus,7N16W-1, ridge bet.Kings & Long Cyns-AFA 1911-30 Saugus+T map 1*",,,00000000,,1910,5338128.265625,8428.56580452181
21833,1912,CA,USF,ANF, ,00000000,,,14,,1,32.27352," S Imsand,Arroyo, 2N 11W-16, E side Big Santa Anita Cyn-AFA 1906-1930 Cum map 1*",,,00000000,,1910,191291.03515625,1686.55401294126
21834,1912,CA,USF,ANF,DEVIL'S CANYON,00000000,1912/08/23 00:00:00+00,1912/08/31 00:00:00+00,14,8,1,3297.105," S Imsand,Arroyo, 2N 10W-5,6,7,18,19,Devils Cyn; pos.=#372-AFA 1906-1930 Cum+T *",,,00000000,,1910,19588845.2070312,22868.3846565128
21835,1912,CA,USF,ANF, ,00000000,,,14,,1,78.10955," S Imsand,Valyermo, 4N 9W-21,22; Pinyon Ridge NW end-AFA 1906-1930 Cum map 1:12*",,,00000000,,1910,465709.21875,2662.55617048701
21836,1912,CA,USF,ANF, ,00000000,,,14,,1,64.30794," S Imsand,Saugus, 6N 15W-27, NW Bee Cyn jn San Fran'to-AFA 1911-1920 Trans map *",,,00000000,,1910,384802.80859375,2369.10524984849
21837,1912,CA,USF,ANF, ,00000000,,,14,,1,113.3185," S Imsand,Saugus, 5N 16W-23; N of Dry Cyn Res in Dry Cyn-AFA 1911-1920 Trans ma*",,,00000000,,1910,676919.56640625,3153.34813385847
21838,1912,CA,USF,ANF, ,00000000,,,14,,1,150.9541," S Imsand,near LPNF, 4N 18W-15, Piru Ck jn bet Holser,Modelo-AFA 1911-1920 Tran*",,,00000000,,1910,900116.20703125,3819.52497688091
21839,1912,CA,USF,ANF, ,00000000,,,14,,1,185.3115," S Imsand, Saugus, 4N 17W-3,4,9,10, N Val Verde-AFA 1911-1920 Trans map 1:260100",,,00000000,,1910,1105607.79296875,4850.91356683581
21840,1912,CA,USF,ANF, ,00000000,,,14,,1,85.4698," S Imsand, Saugus, 4N 15W-19, SW of Honby RR stop-AFA 1911-1920 Trans map 1:260*",,,00000000,,1910,509424.5234375,2692.53837679699
21841,1912,CA,USF,ANF, ,00000000,,,14,,1,75.65517," S Imsand,  Arroyo, 2N 11W-27, N end N Fk Sta Anita Cyn-AFA 1911-1920 Trans map*",,,00000000,,1910,449068.56640625,2461.5646170914
21842,1912,CA,USF,STF, ,,,,14,8,1,116.9176,20090305,,,00000038,,1910,766565.5625,3418.15151505194
21843,1912,CA,USF,STF, ,,,,14,8,1,38.09293,20090305,,,00000042,,1910,249702.0703125,1987.598043373
21844,1912,CA,USF,STF, ,,,,14,8,1,101.4639,20090305,,,00000054,,1910,664094.84765625,3031.5921570242
21845,1912,CA,USF,STF, ,,,,14,8,1,1222.928,20090305,,,00000209,,1910,7923400.3046875,14850.8764975621
21846,1912,CA,USF,STF, ,,,,14,8,1,796.5593,20090305,,,00000302,,1910,5202816.640625,8985.34523493266
21847,1912,CA,USF,STF, ,,,,14,8,1,186.8054,20090305,,,00000445,,1910,1211850.43359375,5031.21046142052
21848,1912,CA,USF,STF, ,,,,14,8,1,716.2386,20090305,,,00000447,,1910,4645199.4921875,8883.54326064512
21849,1912,CA,USF,STF, ,,,,14,8,1,231.3729,20090305,,,00000190,,1910,1500696.69140625,5298.37746771594
21850,1912,CA,USF,STF, ,,,,14,8,1,230.9422,20090305,,,00000193,,1910,1497499.265625,5585.86259263791
21851,1911,CA,USF,SNF, ,00000000,,,14,,1,308.2636,,,,00000001,,1910,1990037.60546875,5751.9907920596
21852,1911,CA,USF,SNF, ,00000000,,,1,,1,419.3954,,,,00000002,,1910,2706329.828125,7155.11008197221
21853,1911,CA,USF,SNF, ,00000000,,,14,,1,104.69,,,,00000026,,1910,674747.5234375,3649.9038443904
21854,1911,CA,USF,SNF, ,00000000,,,14,,1,161.909,,,,00000027,,1910,1042625.3515625,4249.5994565485
21855,1911,CA,USF,SNF, ,00000000,,,14,,1,113.5608,,,,00000028,,1910,726998.21484375,3484.51360137703
21856,1911,CA,USF,SNF, ,00000000,,,14,,1,104.4486,,,,00000029,,1910,667721.69140625,3390.42230345514
21857,1911,CA,USF,SNF, ,00000000,,,14,,1,11238.77,,,,00000008,,1910,71797183.8671875,45135.5050377203
21858,1911,CA,USF,KNF, ,00000000,,,14,,1,1227.32,,,,00000238,,1910,8863121.99609375,12645.3276174046
21859,1911,CA,USF,KNF, ,00000000,,,14,,1,1289.181,,,,00000301,,1910,9227735.8828125,11191.3777663726
21860,1911,CA,USF,LNF, ,00000000,,,14,,1,135.2428,,,,00000001,,1910,962304.3046875,4292.87576639141
21861,1911,CA,USF,LNF, ,00000000,,,14,,1,170.1038,,,,00000002,,1910,1209680.80859375,5219.13339593775
21862,1911,CA,USF,LNF, ,00000000,,,14,,1,280.2213,,,,00000003,,1910,1992456.296875,6886.50827140774
21863,1911,CA,USF,LNF, ,00000000,,,14,,1,370.3731,,,,00000008,,1910,2628805.69921875,7387.72281643027
21864,1911,CA,USF,LNF, ,00000000,,,14,,1,1155.4,,,,00000009,,1910,8167677.28515625,12326.361149827
21865,1911,CA,USF,LNF, ,00000000,,,14,,1,247.3526,,,,00000010,,1910,1747650.38671875,5175.97983922633
21866,1911,CA,USF,LNF, ,00000000,,,14,,1,229.535,,,,00000011,,1910,1620935.09375,5199.64037912376
21867,1911,CA,USF,LNF, ,00000000,,,14,,1,97.34815,,,,00000012,,1910,686818.42578125,3485.82410372004
21868,1911,CA,USF,LNF, ,00000000,,,14,,1,169.4858,,,,00000013,,1910,1194267.3046875,4658.49501868153
21869,1911,CA,USF,LNF, ,00000000,,,14,,1,113.6741,,,,00000015,,1910,799665.84765625,3958.80220147259
21870,1911,CA,USF,LNF, ,00000000,,,14,,1,113.5508,,,,00000016,,1910,797780.1015625,3943.3953906881
21871,1911,CA,USF,LNF, ,00000000,,,14,,1,1457.574,,,,00000017,,1910,10224864.1132812,13208.0760397687
21872,1911,CA,USF,LNF, ,00000000,,,14,,1,181.8363,,,,00000018,,1910,1275685.24609375,4922.2520299135
21873,1911,CA,USF,LNF, ,00000000,,,14,,1,200.734,,,,00000019,,1910,1400822.0078125,5502.22019930519
21874,1911,CA,USF,LNF, ,00000000,,,14,,1,583.529,,,,00000020,,1910,4070702.33984375,8486.24902347854
21875,1911,CA,USF,TNF, ,00000000,,,14,,1,425.8174, ,,,00000006,,1910,2877375.703125,7824.46031279408
21876,1911,CA,USF,SNF, ,00000000,,,14,,1,39.42442,,,,00000021,,1910,252054.6328125,1986.70200808401
21877,1911,CA,USF,SNF, ,00000000,,,14,,1,43.32545,,,,00000022,,1910,276851.0234375,2081.68019317827
21878,1911,CA,USF,SNF, ,00000000,,,14,,1,95.56168,,,,00000023,,1910,609768.1875,2946.87299117522
21879,1911,CA,USF,SNF, ,00000000,,,1,,1,42.61404,,,,00000024,,1910,271923.12890625,2011.09414477983
21880,1911,CA,USF,SNF, ,00000000,,,14,,1,103.0648,,,,00000025,,1910,664397.9296875,3527.65677704116
21881,1911,CA,USF,LNF, ,00000000,,,14,,1,703.3411,,,,00000021,,1910,4870052.91796875,10425.3198614581
21882,1911,CA,USF,LNF, ,00000000,,,14,,1,169.5705,,,,00000022,,1910,1174307.65625,5165.87798756052
21883,1911,CA,USF,LNF, ,00000000,,,14,,1,1252.617,,,,00000023,,1910,8664235.19921875,13547.0113915236
21884,1911,CA,USF,BDF, ,00000000,,,14,,1,80.51421,,,,00000000,,1910,474707.42578125,2522.74576836019
21885,1911,CA,USF,BDF, ,00000000,,,14,,1,39.77963,,,,00000000,,1910,235569.9921875,1826.57338286234
21886,1911,CA,CCO,LAC, ,00000000,,,14,,1,193.4285,,,,00000000,,1910,1154183.28125,4717.64620548038
21887,1911,CA,CCO,LAC, ,00000000,,,14,,1,514.5451,,,,00000000,,1910,3072265.01953125,6376.28902802435
21888,1911,CA,CCO,LAC, ,00000000,,,14,,1,281.6095,,,,00000000,,1910,1679993.92578125,4869.82643808429
21889,1911,CA,CCO,LAC, ,00000000,,,14,,1,237.7941,,,,00000000,,1910,1418152.40234375,4399.43357398743
21890,1911,CA,CCO,LAC, ,00000000,,,14,,1,245.8525,,,,00000000,,1910,1470759.41015625,4615.0854929154
21891,1911,CA,USF,SRF,BLUFF CREEK,00000000,1911/08/30 00:00:00+00,,7,,1,1372.696,,,,00200012,,1910,9844650.00390625,12441.9394255077
21892,1911,CA,USF,SRF, ,00000000,1911/08/17 00:00:00+00,,14,,1,9.957463,,,,00301002,,1910,71199.54296875,947.103444115887
21893,1911,CA,USF,SRF, ,00000000,1911/09/13 00:00:00+00,,14,,1,3.485286,,,,00400769,,1910,24192.40625,552.07484232669
21894,1911,CA,USF,SRF, ,00000000,1911/11/28 00:00:00+00,,14,,1,4.481143,,,,00400773,,1910,31089.7578125,625.845334987456
21895,1911,CA,USF,SRF, ,00000000,1911/10/17 00:00:00+00,,14,,1,9.958019,,,,00400824,,1910,69426.2890625,935.234360921031
21896,1911,CA,USF,SRF, ,00000000,1911/08/15 00:00:00+00,,14,,1,44.80969,,,,00400850,,1910,311189.296875,1980.02538697192
21897,1911,CA,USF,CNF, ,00000000,,,14,,1,405.4641,,,,00000036,,1910,2344579.515625,6159.89519206753
21898,1911,CA,USF,CNF, ,00000000,,,14,,1,542.3958,,,,00000027,,1910,3135411.828125,6904.24247546339
21899,1911,CA,USF,CNF, ,00000000,,,9,,1,119.0553,,,,00000020,,1910,688210.38671875,3454.89258212589
21900,1911,CA,USF,CNF, ,00000000,,,9,,1,1263.106,,,,00000015,,1910,7298441.29296875,17765.399587818
21901,1911,CA,USF,CNF, ,00000000,,,14,,1,995.7549,,,,00000030,,1910,5727794.765625,10969.7546867176
21902,1911,CA,USF,CNF, ,00000000,,,9,,1,10394.01,,,,00000032,,1910,59545813.9570312,47797.2364248487
21903,1911,CA,USF,CNF, ,00000000,,,9,,1,111.3465,,,,00000021,,1910,637808.43359375,3374.7283948246
21904,1911,CA,USF,CNF, ,00000000,,,14,,1,350.3345,,,,00000037,,1910,2005480.921875,6026.88633852081
21905,1911,CA,USF,CNF, ,00000000,,,9,,1,145.5322,,,,00000013,,1910,832577.35546875,4482.16063332031
21906,1911,CA,USF,CNF, ,00000000,,,9,,1,421.4886,,,,00000014,,1910,2410463.68359375,9400.70010821813
21907,1911,CA,USF,CNF, ,00000000,,,14,,1,2536.769,,,,00000022,,1910,14500158.1992188,16391.6017599959
21908,1911,CA,USF,CNF, ,00000000,,,9,,1,94.00649,,,,00000028,,1910,538115.20703125,3687.42895474018
21909,1911,CA,USF,BDF, ,00000000,,,14,,1,107.4051,,,,00000000,,1910,629196.5078125,3053.13840752965
21910,1911,CA,USF,BDF, ,00000000,,,14,,1,12.72375,,,,00000000,,1910,75158.921875,1022.13130618324
21911,1911,CA,USF,BDF, ,00000000,,,14,,1,17062.04,,,,00000000,,1910,101278267.253906,68247.9128437085
21912,1911,CA,USF,BDF, ,00000000,,,14,,1,27.88806,,,,00000000,,1910,165658.796875,1509.69485654359
21913,1911,CA,USF,BDF, ,00000000,,,14,,1,30.99145,,,,00000000,,1910,184053.8046875,1591.98865279888
21914,1911,CA,CCO,LAC, ,00000000,,,14,,1,148.4617,,,,00000000,,1910,887919.5234375,3507.18112882707
21915,1911,CA,CCO,LAC, ,00000000,,,14,,1,488.8959,,,,00000000,,1910,2922472,6596.8775066695
21916,1911,CA,CCO,LAC, ,00000000,,,14,,1,28.39683,,,,00000000,,1910,168336.74609375,1619.32258925824
21917,1911,CA,CCO,LAC, ,00000000,,,14,,1,323.6953,,,,00000000,,1910,1918777.1953125,6865.38226726167
21918,1911,CA,CCO,LAC, ,00000000,,,14,,1,102.5157,,,,00000000,,1910,607105.3203125,3602.14878299197
21919,1911,CA,CCO,LAC, ,00000000,1911/09/26 00:00:00+00,,14,,1,105.4599,,,,00000000,,1910,624711.78515625,3177.24269230679
21920,1911,CA,CCO,LAC, ,00000000,,,14,,1,193.7549,,,,00000000,,1910,1156297.58203125,4268.39899664297
21921,1911,CA,USF,SNF, ,00000000,,,14,,1,878.5688,,,,00000003,,1910,5664539.57421875,11315.5049889099
21922,1911,CA,USF,SNF, ,00000000,,,14,,1,519.2208,,,,00000004,,1910,3338348.4296875,8091.46703829257
21923,1911,CA,USF,SNF, ,00000000,,,9,,1,337.3227,,,,00000005,,1910,2165996.4453125,6553.88911776605
21924,1911,CA,USF,SNF, ,00000000,,,9,,1,1171.552,,,,00000006,,1910,7498112.78515625,12737.3891572623
21925,1911,CA,USF,SNF, ,00000000,,,14,,1,3294.723,,,,00000009,,1910,21019181.3867188,21369.1849957925
21926,1911,CA,USF,SNF, ,00000000,,,14,,1,1206.44,,,,00000010,,1910,7664849.3125,10798.5734579939
21927,1911,CA,USF,SNF, ,00000000,,,1,,1,325.8334,,,,00000011,,1910,2065566.3984375,6114.1255296917
21928,1911,CA,USF,SNF, ,00000000,,,14,,1,23.63545,,,,00000012,,1910,152635.671875,1563.29631605116
21929,1911,CA,USF,SNF, ,00000000,,,14,,1,57.60568,,,,00000013,,1910,371709.6171875,2442.58603563857
21930,1911,CA,USF,SNF, ,00000000,,,14,,1,101.8612,,,,00000014,,1910,656619.5234375,3215.60119129765
21931,1911,CA,USF,SNF, ,00000000,,,14,,1,87.18391,,,,00000015,,1910,561762.984375,3140.72376066657
21932,1911,CA,USF,SNF, ,00000000,,,14,,1,44.82331,,,,00000016,,1910,288573.83203125,2090.45312941462
21933,1911,CA,USF,SNF, ,00000000,,,14,,1,63.37071,,,,00000017,,1910,408010.53515625,2406.88708327236
21934,1911,CA,USF,SNF, ,00000000,,,9,,1,43.81097,,,,00000018,,1910,281549.47265625,2033.51139893792
21935,1911,CA,USF,LNF, ,00000000,,,14,,1,3418.459,,,,00000004,,1910,24280790.5585938,20197.9000524509
21936,1911,CA,USF,SQF, ,00000000,,,9,,1,277.0567,,,,00000001,,1910,1725034.05078125,6431.71320831028
21937,1911,CA,USF,SQF, ,00000000,,,1,,1,36.85361,,,,00000002,,1910,229213.33984375,2007.63107545431
21938,1911,CA,USF,SQF, ,00000000,,,1,,1,156.653,,,,00000003,,1910,974125.078125,3924.35980346004
21939,1911,CA,USF,CNF, ,00000000,,,14,,1,4819.901,,,,00000033,,1910,28063626.3476562,24582.3878820222
21940,1911,CA,USF,CNF, ,00000000,,,9,,1,1601.925,,,,00000018,,1910,9317081.3984375,16767.2404513464
21941,1911,CA,USF,CNF, ,00000000,,,14,,1,1131.296,,,,00000035,,1910,6550837.69140625,20129.7548532257
21942,1911,CA,USF,CNF, ,00000000,,,14,,1,293.448,,,,00000034,,1910,1698029.078125,5875.215260744
21943,1911,CA,USF,SRF,BOISE CREEK,00000000,1911/07/25 00:00:00+00,,1,,1,19.91621,,,,00200005,,1910,142830.58203125,1341.43294164406
21944,1911,CA,USF,SRF,WILDER CREEK,00000000,1911/07/31 00:00:00+00,,7,,1,15.9323,,,,00200006,,1910,114613.4921875,1201.64510875691
21945,1911,CA,USF,SRF,CHEENITCH GULCH,00000000,1911/08/03 00:00:00+00,,14,,1,11.94906,,,,00200007,,1910,85733.01953125,1039.27905354309
21946,1911,CA,USF,SRF,PEARCH CREEK,00000000,1911/08/06 00:00:00+00,,7,,1,398.3174,,,,00200008,,1910,2858756.4453125,6001.3199133151
21947,1911,CA,USF,SRF,RED CAP CREEK,00000000,1911/08/15 00:00:00+00,,4,,1,9.957896,,,,00200010,,1910,71312.453125,947.853064077837
21948,1911,CA,USF,SRF,ULLATHORNE CREEK,00000000,1911/08/26 00:00:00+00,,7,,1,9.957536,,,,00200011,,1910,71436.41796875,948.67639001978
21949,1911,CA,USF,SRF, ,00000000,1911/07/20 00:00:00+00,,14,,1,14.93655,,,,00301000,,1910,105919.75390625,1155.17254036616
21950,1911,CA,USF,MDF,NONAME,00000000,1911/07/07 00:00:00+00,,9,,1,131.7615,,,,00000026,,1910,957172.90625,4439.05336497216
21951,1911,CA,USF,SRF,N/A,00000000,1911/08/22 00:00:00+00,,14,,1,258.8959,,,,00000008,,1910,1895567.0625,4886.83637041624
21952,1911,CA,USF,SRF,ULLATHORNE 1,00000000,1911/07/12 00:00:00+00,,14,,1,14.93657,,,,00200000,,1910,107091.2421875,1161.54308311256
21953,1911,CA,USF,SRF,ULLATHORNE CREEK 2,00000000,1911/07/13 00:00:00+00,,14,,1,69.70311,,,,00200002,,1910,500162.1171875,2510.23006386842
21954,1911,CA,USF,LPF, ,00000000,,,14,,1,484.7866,,,,00000204,,1910,2891379.77734375,6875.22130133025
21955,1911,CA,USF,BDF, ,00000000,,,14,,1,355.7512,,,,00000000,,1910,2108386.26953125,5326.48623631258
21956,1911,CA,USF,LPF, ,00000000,,,14,,1,3215.15,,,,00000201,,1910,20056573.0820312,19460.9016634784
21957,1911,CA,USF,LPF, ,00000000,,,14,,1,3374.427,,,,00000203,,1910,20925267.2148438,30207.1907058507
21958,1911,CA,USF,CNF, ,00000000,,,9,,1,7307.47,,,,00000031,,1910,42021887.1601562,74289.9995270879
21959,1911,CA,USF,CNF, ,00000000,,,14,,1,480.2918,,,,00000029,,1910,2780078.89453125,6825.67258123736
21960,1911,CA,USF,CNF, ,00000000,,,1,,1,1057.78,,,,00000012,,1910,6097902.2578125,12213.5681349669
21961,1911,CA,USF,CNF, ,00000000,,,9,,1,3000.39,,,,00000016,,1910,17269254.1054688,25217.3501672914
21962,1911,CA,USF,CNF, ,00000000,,,9,,1,45.94409,,,,00000017,,1910,263929.5,2133.30028386077
21963,1911,CA,USF,CNF, ,00000000,,,9,,1,577.0341,,,,00000025,,1910,3310836.234375,13551.6840368209
21964,1911,CA,USF,CNF, ,00000000,,,9,,1,51.57967,,,,00000019,,1910,295676.578125,2568.30608288329
21965,1911,CA,USF,CNF, ,00000000,,,9,,1,289.7923,,,,00000024,,1910,1661060.46484375,10246.533582335
21966,1911,CA,USF,CNF, ,00000000,,,9,,1,98.13087,,,,00000023,,1910,562411.375,3234.13310087567
21967,1911,CA,USF,BDF, ,00000000,,,14,,1,7249.509,,,,00000000,,1910,42680930.8945312,27954.4299821285
21968,1911,CA,USF,BDF, ,00000000,,,14,,1,858.5613,,,,00000000,,1910,5031539.12109375,10587.0026705241
21969,1911,CA,USF,BDF, ,00000000,,,14,,1,112.8746,,,,00000000,,1910,669482.51171875,3360.06790926313
21970,1911,CA,USF,BDF, ,00000000,,,14,,1,34.53498,,,,00000000,,1910,204783.375,1770.5612067815
21971,1911,CA,USF,BDF, ,00000000,,,14,,1,13.18058,,,,00000000,,1910,78151.0703125,1038.94129699434
21972,1911,CA,USF,BDF, ,00000000,,,14,,1,11.84715,,,,00000000,,1910,70239.609375,982.10674402941
21973,1911,CA,USF,BDF, ,00000000,,,14,,1,9.714993,,,,00000000,,1910,57579.79296875,896.983703925062
21974,1911,CA,USF,BDF, ,00000000,,,14,,1,11.29134,,,,00000000,,1910,66889.31640625,990.227332012914
21975,1911,CA,USF,TNF, ,00000000,,,14,,1,379.8261, ,,,00000005,,1910,2576087.484375,10008.814243857
21976,1911,CA,USF,SRF,ORCUTT FLAT,00000000,1911/07/18 00:00:00+00,,7,,1,94.59879,,,,00200003,,1910,679282.8515625,2925.38712754802
21977,1911,CA,USF,SRF,PRIGMORE FLAT,00000000,1911/07/19 00:00:00+00,,7,,1,14.93665,,,,00200004,,1910,107154.87109375,1161.88911800092
21978,1911,CA,USF,SNF, ,00000000,,,1,,1,77.4444,,,,00000019,,1910,496201.5703125,2832.64612474398
21979,1911,CA,USF,SNF, ,00000000,,,14,,1,67.18404,,,,00000020,,1910,430534.84765625,2815.22842541136
21980,1911,CA,CCO,LAC, ,00000000,,,14,,1,145.8028,,,,00000000,,1910,872008.51953125,3527.56483468404
21981,1911,CA,USF,TNF, ,00000000,,,14,,1,112.6717, ,,,00000003,,1910,765697.71484375,3474.54745343576
21982,1911,CA,USF,TNF, ,00000000,,,9,,1,242.2937, ,,,00000004,,1910,1644544.921875,5652.94130799216
21983,1911,CA,USF,TNF, ,00000000,,,14,,1,1267.081, ,,,00000007,,1910,8561385.9140625,12886.2090812411
21984,1911,CA,USF,TNF, ,00000000,,,14,,1,249.815, ,,,00000002,,1910,1696453.8671875,6401.81707400003
21985,1911,CA,USF,TNF, ,00000000,,,14,,1,163.4428, ,,,00000001,,1910,1113021.73828125,4489.61070137365
21986,1911,CA,USF,ANF, ,00000000,,,14,,1,409.524,"S.Imsand,Saugus,4N15W-19+4N16W-24,displaced+bigger cf.230-AFA 1911-1930 Saugus *",,,00000000,,1910,2442120.69140625,5667.67012924499
21987,1911,CA,USF,ANF, ,00000000,,,14,,1,208.0836,"S.Imsand,Saugus,4N15W-11,14,SE side of Mint Cyn-AFA 1911-1930 Saugus map 1:2564*",,,00000000,,1910,1240991.61328125,4184.4647761765
21988,1911,CA,USF,ANF, ,00000000,,,14,,1,257.0369,"S.Imsand,Saugus,4N14W-18,19,SE jn Soledad & Tick Cyn-AFA 1906-1930 Cum map 1:12*",,,00000000,,1910,1532564.8984375,5209.63809954492
21989,1911,CA,USF,ANF, ,00000000,,,14,,1,135.9392,"S.Imsand,Saugus,5N16W-7, WofDryGulch jn Eliz.Lk.Cyn- AFA 1911-1930 Saugus map 1*",,,00000000,,1910,812777.1640625,3487.9432471366
21990,1911,CA,USF,ANF, ,00000000,,,14,,1,127.0636,"S.Imsand,Saugus,5N16W-11,12,SsideSanFran'to,nowDrinkwtr- AFA 1911-1930 Saugus m*",,,00000000,,1910,759482.71484375,3241.12540306297
21991,1911,CA,USF,ANF, ,00000000,,,14,,1,157.9261,"S.Imsand,Saugus,5N15W-6,SE San Francisquito powerhouse- AFA 1911-1930 Saugus ma*",,,00000000,,1910,944288.51953125,3887.43552360358
21992,1911,CA,USF,ANF, ,00000000,,,14,,1,247.8354,"S.Imsand,Saugus,5N14W-7,18,N end Texas Cyn- AFA 1911-1930 Saugus map 1:256400",,,00000000,,1910,1481192.04296875,4694.86440213608
21993,1911,CA,USF,TNF, ,00000000,,,14,8,1,380.7537, ,,,00000005,,1910,2582378.40625,9997.54393058079
21994,1911,CA,USF,ANF, ,00000000,,,14,,1,133.9751,"S.Imsand,Baldy,2N 10W-24,NE Bear Ck jn W.Fk.SanGabrielRiv- AFA 1911-1924Angeles*",,,00000000,,1910,795394.6484375,3537.97317119125
21995,1911,CA,USF,ANF, ,00000000,,,14,,1,349.3938,"S.Imsand,Baldy,1N 9W-23,24,N of San Antonio Dam- AFA 1911-1924ANF+T maps 1:95040",,,00000000,,1910,2070089.3359375,5513.79949350579
21996,1911,CA,USF,ANF, ,00000000,,,14,,1,206.4271,"S.Imsand,Saugus,5N16W-25,26, E of Dry Cyn Reservoir,#228?-AFA 1911-1930 Saugus *",,,00000000,,1910,1232679.6875,4082.2957295215
21997,1911,CA,USF,ANF, ,00000000,,,14,,1,354.3298,"S.Imsand,Saugus,5N16W-26,27, W of Dry Cyn Reservoir,#228?-AFA 1911-30 Saugus+T *",,,00000000,,1910,2115824.72265625,5887.13663379171
21998,1911,CA,USF,ANF, ,00000000,,,14,,1,136.7619,"S.Imsand,Saugus,4N16W-2,E side San Francisquito Cyn-AFA 1911-1930 Saugus map 1:*",,,00000000,,1910,816043.8203125,3593.44492927191
21999,1911,CA,USF,ANF, ,00000000,,,14,,1,226.1172,"S.Imsand,Saugus,5N16W-3, SsideDryGulch,WsideCharlieCyn- AFA 1911-1930 Saugus ma*",,,00000000,,1910,1352340.8515625,4395.15252538376
22000,1911,CA,USF,ANF, ,00000000,,,14,,1,745.7266,"S.Imsand,Tujunga,3N15W-20,29,Sombrero Cyn & W-AFA 1911-1924Angeles map 1:95040",,,00000000,,1910,4435870.46484375,9851.90010676693
22001,1911,CA,USF,ANF, ,00000000,,,14,,1,262.6411,"S.Imsand,Saugus,5N14W-29,30, Tick Cyn, mostly E- AFA 1906-1930 Cum map 1:126720",,,00000000,,1910,1568605.12890625,5182.78216028718
22002,1911,CA,USF,ANF, ,00000000,,,14,,1,179.2059,"S.Imsand,Saugus,5N15W-26, W side Vasquez Cyn- AFA 1911-1930 Saugus map 1:256400",,,00000000,,1910,1070138.890625,3919.60698685937
22003,1911,CA,USF,ANF, ,00000000,,,14,,1,109.7206,"S.Imsand,Saugus,5N15W-27, S of TexasCyn, 1 mi E of Bouquet- AFA 1906-1930 Cum m*",,,00000000,,1910,655285.9921875,3836.09780151167
